ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Test
465853,Female,Yes,33,Yes,Healthcare,99.0,Average,2.0,Cat_6,A,62
461890,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C,39
466582,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D,16
461076,Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3,A,43
466713,Female,Yes,69,Yes,Artist,1.0,High,4.0,Cat_6,C,38
460753,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_6,A,66
460262,Male,No,28,No,Executive,9.0,Low,4.0,Cat_6,D,81
465249,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D,33
466083,Female,No,21,No,Marketing,2.0,Low,2.0,Cat_3,D,10
459137,Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6,C,59
459485,Female,Yes,87,Yes,Lawyer,99.0,High,2.0,Cat_6,A,18
467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,B,13
463137,Female,No,31,Yes,Homemaker,8.0,Low,1.0,Cat_6,D,25
459839,Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6,B,35
465665,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,33
464747,Female,Yes,69,No,Engineer,0.0,Average,4.0,Cat_4,A,69
464920,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,B,41
461638,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,Cat_6,A,40
467790,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_6,D,20
463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D,94
462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,B,25
460688,Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3,D,59
466033,Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B,30
461440,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C,22
459598,Male,Yes,40,No,Artist,99.0,Average,2.0,Cat_4,A,97
465670,Female,No,48,No,Engineer,12.0,Low,1.0,Cat_4,D,43
463985,Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1,D,95
466347,Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4,B,88
459077,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,A,19
460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6,A,65
459970,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A,83
463464,Male,No,18,No,Healthcare,6.0,Low,4.0,Cat_6,D,91
459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6,C,24
466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,B,38
460077,Female,No,32,Yes,Artist,99.0,Low,1.0,Cat_6,A,5
460369,Female,Yes,50,Yes,Artist,99.0,Low,2.0,Cat_6,C,7
464108,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7,C,58
463792,Female,No,38,No,Engineer,99.0,Low,1.0,Cat_6,B,44
462261,Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6,C,50
463312,Male,Yes,40,No,Engineer,3.0,Low,1.0,Cat_3,A,25
462667,Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6,A,48
462917,Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_1,D,35
463898,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,C,86
459157,Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,D,78
460287,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,B,17
460684,Male,Yes,62,No,Entertainment,8.0,Low,2.0,Cat_3,B,14
462319,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_2,C,59
462925,Female,Yes,30,No,Homemaker,99.0,Average,2.0,Cat_3,A,33
465128,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,B,68
465222,Male,Yes,69,No,Doctor,8.0,Low,2.0,Cat_6,A,6
467850,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_4,D,88
465488,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D,18
461266,Female,No,35,Yes,Artist,99.0,Low,1.0,Cat_4,A,34
467453,Male,No,49,No,Healthcare,99.0,Low,1.0,Cat_6,D,71
467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C,62
466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,B,0
462309,Male,No,30,Yes,Healthcare,99.0,Low,1.0,Cat_6,D,50
461840,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6,C,22
461284,Male,No,23,No,Artist,1.0,Low,4.0,Cat_6,D,53
467878,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6,A,31
465553,Female,Yes,47,Yes,Artist,8.0,Average,4.0,Cat_3,C,83
463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,31
466232,Male,Yes,59,No,Executive,0.0,High,3.0,Cat_6,C,96
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C,75
462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B,46
461363,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,A,93
465658,Male,Yes,71,Yes,Artist,0.0,Average,4.0,Cat_6,C,15
460748,Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3,A,48
466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C,75
465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,B,90
462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C,94
459870,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6,A,36
467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,D,84
464488,Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6,C,64
466076,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6,D,15
462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C,46
459396,Female,No,50,Yes,Engineer,0.0,Low,1.0,Cat_6,B,66
464417,Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6,C,34
467311,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6,B,65
464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6,A,6
467748,Male,Yes,38,Yes,Executive,99.0,High,4.0,Cat_6,C,97
465010,Female,No,42,Yes,Marketing,99.0,Low,3.0,Cat_6,D,85
459886,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,A,39
466435,Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6,D,94
463885,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_4,A,84
462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B,90
462824,Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4,B,84
460696,Male,Yes,73,No,Lawyer,1.0,Low,1.0,Cat_6,D,56
461658,Female,Yes,62,Yes,Artist,0.0,Average,2.0,Cat_5,C,80
467142,Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6,B,44
460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6,D,43
467542,Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,D,94
462901,Female,Yes,46,No,Homemaker,9.0,Low,1.0,Cat_3,A,89
464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,A,99
460867,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Cat_6,B,99
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C,81
460779,Female,No,28,No,Entertainment,1.0,Low,2.0,Cat_3,A,94
460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C,12
466478,Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_3,C,80
463834,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6,C,38
465796,Female,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_4,C,21
460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,D,35
465641,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,C,61
467854,Male,No,28,Yes,Artist,9.0,Low,2.0,Cat_6,A,25
459291,Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6,A,73
460749,Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,34
467861,Female,No,27,No,Artist,99.0,Low,4.0,Cat_4,D,18
459446,Male,Yes,36,No,Entertainment,99.0,Average,3.0,Cat_6,C,41
459229,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6,B,35
466038,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4,A,76
459507,Male,Yes,69,No,Lawyer,99.0,High,2.0,Cat_1,D,32
459472,Female,Yes,77,No,Lawyer,99.0,High,2.0,Cat_6,A,23
466023,Male,Yes,68,No,Executive,99.0,High,3.0,Cat_7,B,66
467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,B,2
459266,Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6,D,71
467642,Male,Yes,46,Yes,Artist,2.0,Average,4.0,Cat_2,C,4
459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,B,37
464143,Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6,D,63
467678,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,D,80
466053,Female,No,25,No,Doctor,2.0,Low,1.0,Cat_4,D,16
467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,C,14
466822,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3,B,28
464371,Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3,C,36
462788,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_3,C,55
459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,D,64
465236,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,C,18
461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,C,14
466345,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D,4
459942,Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,B,48
462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,A,71
463412,Male,No,33,Yes,Artist,99.0,Low,2.0,Cat_6,A,8
467243,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,94
463215,Female,Yes,37,Yes,Engineer,0.0,High,2.0,Cat_6,A,28
460887,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,Cat_3,B,67
467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D,28
460407,Female,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B,25
466565,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,B,11
461590,Male,Yes,41,No,Executive,1.0,High,4.0,Cat_6,B,53
461128,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D,45
460145,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2,B,74
462192,Female,No,23,No,Healthcare,0.0,Low,6.0,Cat_4,D,75
467470,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6,B,79
462734,Male,Yes,69,Yes,Artist,99.0,Average,2.0,Cat_6,C,78
467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,C,11
463395,Male,No,31,No,Marketing,99.0,Low,1.0,Cat_6,B,29
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,C,80
460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4,B,71
463097,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_7,C,31
466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4,A,86
466372,Female,Yes,60,Yes,Artist,1.0,Average,5.0,Cat_6,C,77
467400,Male,Yes,61,No,Artist,99.0,Low,2.0,Cat_6,A,96
459367,Female,No,22,No,Doctor,11.0,Low,4.0,Cat_1,D,7
463390,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,C,37
465478,Male,Yes,51,No,Entertainment,1.0,Low,3.0,Cat_6,A,40
461262,Female,No,27,No,Engineer,1.0,Low,7.0,Cat_4,A,28
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6,C,72
459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,Cat_6,D,49
466351,Female,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,D,11
465916,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6,B,49
461867,Male,No,30,Yes,Artist,0.0,Low,4.0,Cat_6,A,47
461236,Female,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,D,81
461330,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,C,70
466271,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_2,B,66
463511,Female,No,27,Yes,Artist,1.0,Low,1.0,Cat_3,B,52
462567,Female,No,36,No,Engineer,0.0,Low,1.0,Cat_6,A,14
460278,Male,Yes,29,Yes,Artist,0.0,Low,5.0,Cat_4,A,49
467841,Female,No,18,No,Healthcare,2.0,Low,5.0,Cat_6,D,8
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,C,11
463579,Male,Yes,45,Yes,Artist,99.0,Average,2.0,Cat_6,B,63
464161,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,A,45
463462,Female,Yes,41,No,Engineer,0.0,Average,4.0,Cat_6,A,45
459963,Female,No,40,Yes,Engineer,9.0,Low,1.0,Cat_7,A,15
459172,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2,D,0
467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C,73
464303,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_3,B,43
461308,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D,57
467231,Male,No,22,No,Healthcare,99.0,Low,4.0,Cat_6,D,22
460149,Male,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_6,C,47
459955,Male,No,47,Yes,Engineer,1.0,Low,2.0,Cat_6,D,64
463668,Female,No,29,No,Engineer,0.0,Low,6.0,Cat_4,C,12
463424,Female,Yes,62,Yes,Artist,5.0,Average,5.0,Cat_6,C,89
462767,Male,No,21,No,Healthcare,2.0,Low,4.0,Cat_6,D,62
465736,Female,No,36,Yes,Artist,8.0,Low,2.0,Cat_3,B,45
461449,Female,Yes,38,Yes,Artist,5.0,High,3.0,Cat_4,B,39
464531,Male,Yes,38,No,Engineer,0.0,High,6.0,Cat_4,A,31
467007,Female,Yes,35,No,Engineer,0.0,High,1.0,Cat_6,A,92
460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,D,83
466149,Female,No,30,No,Doctor,3.0,Low,4.0,Cat_6,A,28
464214,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,97
461211,Female,No,53,Yes,Entertainment,0.0,Low,1.0,Cat_6,A,50
467430,Male,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C,50
462624,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4,D,82
461542,Male,No,26,Yes,Artist,5.0,Low,1.0,Cat_1,B,24
465302,Female,Yes,57,Yes,Artist,1.0,High,3.0,Cat_2,B,31
460291,Female,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6,B,62
460742,Male,No,52,Yes,Artist,0.0,Low,3.0,Cat_6,B,44
464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C,54
465746,Female,No,41,Yes,Artist,99.0,Low,1.0,Cat_6,C,60
466325,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_3,A,28
464353,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,A,66
463172,Male,Yes,32,No,Entertainment,2.0,Low,2.0,Cat_3,A,52
467136,Male,Yes,41,No,Entertainment,0.0,Average,4.0,Cat_4,A,93
466693,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6,D,82
461727,Female,No,52,Yes,Artist,1.0,Low,3.0,Cat_6,C,32
461160,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A,58
461360,Female,Yes,30,Yes,Healthcare,0.0,Average,4.0,Cat_6,D,47
466900,Female,Yes,46,Yes,Artist,9.0,Average,4.0,Cat_6,C,62
467166,Female,Yes,25,No,Homemaker,8.0,Average,2.0,Cat_6,D,89
460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3,D,66
466622,Female,No,47,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,79
465971,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6,D,64
466909,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6,B,12
462288,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_4,C,19
464627,Male,Yes,37,Yes,Artist,0.0,Low,4.0,Cat_3,A,33
460205,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6,B,25
460854,Female,No,22,No,Marketing,1.0,Low,2.0,Cat_1,D,18
463725,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,C,83
461694,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_4,D,8
465917,Male,No,36,Yes,Artist,13.0,Low,1.0,Cat_6,B,30
463604,Male,No,23,No,Healthcare,2.0,Low,3.0,Cat_2,D,86
467473,Male,No,18,No,Healthcare,2.0,Low,3.0,Cat_6,D,73
462462,Male,Yes,30,Yes,Entertainment,99.0,Average,3.0,Cat_6,C,80
465089,Male,Yes,71,No,Executive,0.0,High,4.0,Cat_6,C,86
467491,Male,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_6,C,60
461418,Male,No,45,Yes,Artist,0.0,Low,4.0,Cat_6,A,43
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,A,61
462985,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,Cat_6,A,11
465921,Female,No,25,Yes,Artist,8.0,Low,1.0,Cat_6,B,8
462193,Male,No,28,Yes,Healthcare,99.0,Low,6.0,Cat_4,B,21
467754,Male,Yes,35,Yes,Artist,99.0,Average,4.0,Cat_6,C,89
459672,Male,Yes,47,No,Artist,3.0,Average,3.0,Cat_6,C,17
465815,Male,Yes,41,No,Doctor,0.0,Average,2.0,Cat_4,A,5
459379,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6,D,81
458988,Female,No,29,No,Marketing,2.0,Low,3.0,Cat_6,D,42
466583,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,Cat_6,A,69
467951,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6,A,83
461742,Male,Yes,87,Yes,Executive,1.0,High,2.0,Cat_6,C,27
466321,Male,Yes,41,Yes,Entertainment,2.0,Low,2.0,Cat_4,C,48
464102,Female,Yes,63,Yes,Artist,7.0,Average,3.0,Cat_6,C,39
465695,Female,No,33,No,Healthcare,99.0,Low,3.0,Cat_4,B,75
467657,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D,69
467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6,C,41
460329,Male,No,45,Yes,Entertainment,6.0,Low,2.0,Cat_6,A,9
465926,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,Cat_6,D,34
467635,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B,14
461127,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_4,D,40
462486,Male,Yes,51,Yes,Executive,1.0,Average,5.0,Cat_6,C,76
463011,Female,Yes,81,Yes,Homemaker,0.0,High,2.0,Cat_6,B,40
464715,Male,Yes,61,No,Marketing,1.0,Average,4.0,Cat_4,D,30
462725,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B,48
465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6,B,1
464699,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_4,D,78
465270,Female,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_6,C,99
463189,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_4,A,90
460162,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D,44
466244,Female,No,30,No,Healthcare,3.0,Low,3.0,Cat_4,B,88
466234,Female,Yes,49,Yes,Engineer,99.0,Low,1.0,Cat_4,B,55
466403,Female,Yes,49,No,Engineer,1.0,Average,4.0,Cat_6,A,18
459156,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,A,89
463944,Male,No,29,No,Artist,0.0,Low,5.0,Cat_4,A,29
466888,Male,Yes,50,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,69
461430,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_3,C,67
464489,Male,Yes,45,Yes,Artist,0.0,Average,3.0,Cat_6,C,16
464738,Female,Yes,66,No,Engineer,0.0,Average,2.0,Cat_4,A,89
459953,Male,Yes,53,Yes,Artist,9.0,Low,2.0,Cat_6,B,68
465318,Male,No,21,No,Doctor,6.0,Low,6.0,Cat_7,C,87
461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,Cat_6,C,67
459029,Male,Yes,70,No,Executive,99.0,High,2.0,Cat_6,B,74
467237,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,D,88
459891,Male,Yes,49,Yes,Doctor,99.0,Average,2.0,Cat_1,A,94
461756,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_4,C,75
463433,Female,Yes,50,Yes,Doctor,0.0,Low,3.0,Cat_6,C,41
465724,Male,No,35,Yes,Artist,9.0,Low,2.0,Cat_3,A,87
466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C,96
462463,Male,Yes,61,No,Artist,1.0,Average,2.0,Cat_6,C,33
461515,Male,Yes,26,No,Artist,0.0,Low,2.0,Cat_6,A,6
464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6,D,8
467904,Female,No,25,Yes,Artist,13.0,Low,1.0,Cat_6,A,4
460921,Male,Yes,45,No,Executive,1.0,High,3.0,Cat_6,C,13
464842,Male,No,35,Yes,Artist,0.0,Low,2.0,Cat_4,A,62
467733,Male,Yes,62,No,Executive,9.0,High,3.0,Cat_6,B,5
460142,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,B,5
461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,B,66
460174,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6,C,86
461965,Male,No,19,No,Healthcare,0.0,Low,6.0,Cat_6,D,5
467506,Female,No,38,Yes,Healthcare,99.0,Low,1.0,Cat_4,A,21
463998,Female,No,27,No,Engineer,0.0,Low,3.0,Cat_6,B,67
462821,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_1,D,48
463787,Female,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_5,C,7
460203,Female,Yes,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A,57
460104,Male,No,53,Yes,Entertainment,1.0,Low,3.0,Cat_4,A,35
465434,Female,No,26,Yes,Healthcare,1.0,Low,7.0,Cat_2,B,82
461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,Cat_4,A,94
465797,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_2,C,39
466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,B,65
464495,Female,No,33,No,Marketing,1.0,Low,9.0,Cat_6,C,90
462329,Male,Yes,42,No,Executive,2.0,High,4.0,Cat_6,C,67
463508,Female,Yes,31,No,Artist,0.0,Low,3.0,Cat_6,A,42
462062,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_7,D,36
466150,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_6,B,32
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2,B,62
464648,Male,Yes,28,No,Executive,0.0,High,4.0,Cat_4,A,65
464167,Male,Yes,53,Yes,Executive,4.0,High,3.0,Cat_6,C,21
465012,Male,Yes,62,No,Executive,0.0,High,4.0,Cat_6,B,81
464584,Female,No,27,Yes,Healthcare,9.0,Low,1.0,Cat_6,D,95
463258,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,A,87
467765,Male,Yes,28,No,Entertainment,9.0,High,4.0,Cat_6,D,67
463687,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,D,15
467557,Female,Yes,58,Yes,Artist,99.0,Average,2.0,Cat_6,C,93
461477,Female,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_2,C,74
465017,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C,49
462430,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C,57
463225,Female,Yes,43,Yes,Artist,99.0,Average,2.0,Cat_6,B,72
462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2,D,51
466136,Female,No,19,Yes,Artist,0.0,Low,2.0,Cat_6,A,26
466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2,B,89
462428,Male,Yes,67,Yes,Entertainment,2.0,Average,3.0,Cat_6,C,48
462446,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D,89
467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,B,93
464077,Female,Yes,60,Yes,Artist,4.0,High,2.0,Cat_6,C,56
465808,Male,Yes,41,Yes,Artist,0.0,Average,3.0,Cat_3,D,44
464660,Male,No,29,Yes,Entertainment,0.0,Low,5.0,Cat_4,C,8
464855,Female,Yes,37,No,Engineer,99.0,Average,9.0,Cat_4,A,11
465430,Male,No,28,No,Healthcare,4.0,Low,5.0,Cat_7,C,94
463119,Female,Yes,88,Yes,Lawyer,99.0,High,2.0,Cat_6,C,26
460493,Male,No,42,Yes,Entertainment,2.0,Low,1.0,Cat_3,B,7
459170,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,B,56
461219,Female,No,28,Yes,Healthcare,8.0,Low,3.0,Cat_6,D,33
467054,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D,56
465107,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D,96
459274,Female,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B,59
459540,Female,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,B,97
467536,Male,Yes,82,No,Executive,1.0,Low,1.0,Cat_6,D,46
461611,Female,Yes,38,Yes,Artist,5.0,Average,2.0,Cat_6,C,88
466164,Female,No,43,Yes,Engineer,9.0,Low,1.0,Cat_6,A,84
466638,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,B,58
460518,Female,Yes,38,Yes,Engineer,9.0,Average,3.0,Cat_3,C,51
464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,D,95
460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,D,99
466943,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B,56
465988,Female,Yes,58,Yes,Homemaker,0.0,High,2.0,Cat_5,B,41
462503,Male,Yes,52,Yes,Executive,0.0,High,4.0,Cat_6,C,43
461215,Female,No,36,Yes,Artist,13.0,Low,1.0,Cat_6,D,82
460608,Male,No,19,No,Healthcare,6.0,Low,8.0,Cat_7,D,78
461698,Female,Yes,67,Yes,Artist,0.0,High,2.0,Cat_6,C,62
459373,Male,No,31,Yes,Healthcare,99.0,Low,4.0,Cat_6,D,89
